,x,y,year,topic,category,authors
919,3.198558,6.0232067,2026,Environmental-unfriendly tax avoidance,Taxation,"Zhimin Chen, Martin Jacob, Xiang Zheng"
920,4.089409,4.9656315,2026,Carbon pricing and cross-border innovation spillovers,Taxation,"Cinthia Valle Ruiz, Martin Jacob, Christof Beuselinck"
921,3.197683,6.010119,2026,Personal income taxes and corporate pollution,Taxation,"Michael Mayberry, Marvin Nipper, Marius Weiß"
922,3.7377949,7.1583395,2026,(Mis)measurement of income shifting,Taxation,"Stefanie Pendl, Harald Amberger, Ruby Doeleman"
923,3.214979,6.5892925,2026,The effect of global anti-tax avoidance efforts on sub-national profit shifting,Taxation,"Johannes Gaul, Inga Schulz"
924,3.6058438,7.0677395,2026,Investor-level taxation and firm leverage,Taxation,Ann Marie Tabelon Olsen
925,3.0213106,6.4488325,2026,The effects of deregulation of the UK’s office for tax simplification: interview evidence,Taxation,Kevin McMeeking
926,4.5413,6.4866858,2026,Dividend tax incentives and cost behavior in private SMEs,Taxation,Henrik Hoglund
927,6.68409,8.331815,2026,Growing taxpayer frustration: investigating the effects on compliance behavior and the preparer market,Taxation,"Amy Hageman, Cass Hausserman, Mary Marshall, Kelli Saunders"
928,8.944272,8.956115,2026,Tax advisory firms and reputational costs: client purchases of auditor-provided tax services after a tax scandal,Taxation,"Kenny Dekoster, Inga Hardeck, Beatrice Renges, Isabelle Verleyen"
929,3.0492537,6.5393553,2026,Tax administration compliance burdens: global measurement and evidence,Taxation,Jesse Marangoni
